"","state","county","primary_city","longitude","latitude","estimated_population","name","Value","Category.Range"
"15233","AL","Monroe","Perdue Hill",-87.49,31.51,0,"alabama,monroe",579.6,"541.3 - 1028.0 (641)"
"15234","AL","Monroe","Peterman",-87.25,31.58,971,"alabama,monroe",579.6,"541.3 - 1028.0 (641)"
"15235","AL","Conecuh","Range",-87.23,31.31,0,"alabama,conecuh",622.4,"541.3 - 1028.0 (641)"
"15236","AL","Covington","Red Level",-86.6,31.4,2154,"alabama,covington",640.9,"541.3 - 1028.0 (641)"
"15237","AL","Conecuh","Repton",-87.23,31.4,1494,"alabama,conecuh",622.4,"541.3 - 1028.0 (641)"
"15238","AL","Covington","River Falls",-86.54,31.35,0,"alabama,covington",640.9,"541.3 - 1028.0 (641)"
"15239","AL","Geneva","Samson",-86.04,31.11,3400,"alabama,geneva",586.3,"541.3 - 1028.0 (641)"
"15240","AL","Monroe","Uriah",-87.5,31.3,1399,"alabama,monroe",579.6,"541.3 - 1028.0 (641)"
"15241","AL","Monroe","Vredenburgh",-87.31,31.82,0,"alabama,monroe",579.6,"541.3 - 1028.0 (641)"
"15242","AL","Clarke","Whatley",-87.62,31.65,794,"alabama,clarke",572.5,"541.3 - 1028.0 (641)"
"15243","AL","Covington","Wing",-86.61,31.02,0,"alabama,covington",640.9,"541.3 - 1028.0 (641)"
"15244","AL","Clarke","Jackson",-87.73,31.46,0,"alabama,clarke",572.5,"541.3 - 1028.0 (641)"
"15245","AL","Escambia","Atmore",-87.49,31.02,11077,"alabama,escambia",591.5,"541.3 - 1028.0 (641)"
"15246","AL","Escambia","Atmore",-87.49,31.02,0,"alabama,escambia",591.5,"541.3 - 1028.0 (641)"
"15247","AL","Escambia","Atmore",-87.49,31.02,1096,"alabama,escambia",591.5,"541.3 - 1028.0 (641)"
"15248","AL","Mobile","Axis",-88.02,30.92,1154,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15249","AL","Baldwin","Bay Minette",-87.77,30.88,14435,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15250","AL","Mobile","Bayou La Batre",-88.25,30.4,1722,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15251","AL","Baldwin","Bon Secour",-87.72,30.31,769,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15252","AL","Mobile","Bucks",-88.02,31.01,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15253","AL","Washington","Calvert",-88.01,31.15,593,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15254","AL","Clarke","Carlton",-87.84,31.34,0,"alabama,clarke",572.5,"541.3 - 1028.0 (641)"
"15255","AL","Washington","Chatom",-88.25,31.46,2203,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15256","AL","Mobile","Chunchula",-88.2,30.92,3959,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15257","AL","Mobile","Citronelle",-88.24,31.09,5524,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15258","AL","Mobile","Coden",-88.16,30.4,2161,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15259","AL","Clarke","Coffeeville",-88.08,31.76,887,"alabama,clarke",572.5,"541.3 - 1028.0 (641)"
"15260","AL","Mobile","Creola",-88,30.89,1742,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15261","AL","Baldwin","Daphne",-87.89,30.62,22153,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15262","AL","Baldwin","Spanish Fort",-87.88,30.67,9416,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15263","AL","Mobile","Dauphin Island",-88.11,30.25,1197,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15264","AL","Washington","Deer Park",-88.31,31.21,0,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15265","AL","Baldwin","Elberta",-87.6,30.41,5453,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15266","AL","Baldwin","Fairhope",-87.88,30.51,20664,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15267","AL","Baldwin","Fairhope",-87.88,30.51,1592,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15268","AL","Baldwin","Foley",-87.68,30.4,17401,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15269","AL","Baldwin","Foley",-87.68,30.4,1785,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15270","AL","Washington","Frankville",-88.14,31.64,0,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15271","AL","Washington","Fruitdale",-88.41,31.34,518,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15272","AL","Clarke","Gainestown",-87.69,31.44,735,"alabama,clarke",572.5,"541.3 - 1028.0 (641)"
"15273","AL","Mobile","Grand Bay",-88.34,30.47,11291,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15274","AL","Baldwin","Gulf Shores",-87.7,30.27,8103,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15275","AL","Escambia","Huxford",-87.46,31.21,0,"alabama,escambia",591.5,"541.3 - 1028.0 (641)"
"15276","AL","Mobile","Irvington",-88.23,30.5,8623,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15277","AL","Clarke","Jackson",-87.89,31.53,7645,"alabama,clarke",572.5,"541.3 - 1028.0 (641)"
"15278","AL","Baldwin","Gulf Shores",-87.7,30.27,2391,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15279","AL","Washington","Leroy",-87.98,31.5,1008,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15280","AL","Baldwin","Lillian",-87.43,30.41,3781,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15281","AL","Baldwin","Little River",-87.7,31.25,0,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15282","AL","Baldwin","Loxley",-87.75,30.62,6160,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15283","AL","Washington","Mc Intosh",-88.02,31.26,2482,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15284","AL","Baldwin","Magnolia Springs",-87.77,30.4,1177,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15285","AL","Washington","Malcolm",-88.01,31.19,0,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15286","AL","Washington","Millry",-88.31,31.62,2764,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15287","AL","Baldwin","Montrose",-87.9,30.56,938,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15288","AL","Mobile","Mount Vernon",-88.01,31.09,2564,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15289","AL","Baldwin","Orange Beach",-87.59,30.28,5533,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15290","AL","Baldwin","Perdido",-87.62,31,1385,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15291","AL","Baldwin","Point Clear",-87.9,30.48,1079,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15292","AL","Baldwin","Robertsdale",-87.7,30.55,9967,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15293","AL","Mobile","Saint Elmo",-88.24,30.49,573,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15294","AL","Washington","Saint Stephens",-88.05,31.53,659,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15295","AL","Mobile","Saraland",-88.09,30.82,12009,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15296","AL","Mobile","Satsuma",-88.06,30.85,5727,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15297","AL","Baldwin","Seminole",-87.47,30.51,988,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15298","AL","Mobile","Semmes",-88.26,30.77,14723,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15299","AL","Baldwin","Silverhill",-87.74,30.54,3213,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15300","AL","Baldwin","Spanish Fort",-87.88,30.67,730,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15301","AL","Baldwin","Stapleton",-87.79,30.74,1509,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15302","AL","Baldwin","Stockton",-87.85,30.99,1438,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15303","AL","Baldwin","Summerdale",-87.7,30.48,4095,"alabama,baldwin",470,"427.3 - 473.8 (643)"
"15304","AL","Washington","Sunflower",-88.03,31.37,0,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15305","AL","Mobile","Theodore",-88.17,30.54,18191,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15306","AL","Washington","Tibbie",-88.24,31.36,501,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15307","AL","Washington","Vinegar Bend",-88.34,31.26,518,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15308","AL","Washington","Wagarville",-88.03,31.44,793,"alabama,washington",556.5,"541.3 - 1028.0 (641)"
"15309","AL","Mobile","Wilmer",-88.35,30.82,8082,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15310","AL","Mobile","Theodore",-88.17,30.54,779,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15311","AL","Mobile","Mobile",-88.04,30.68,512,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15312","AL","Mobile","Mobile",-88.04,30.68,660,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15313","AL","Mobile","Mobile",-88.04,30.68,4719,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15314","AL","Mobile","Mobile",-88.04,30.68,7219,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15315","AL","Mobile","Mobile",-88.04,30.68,22380,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15316","AL","Mobile","Mobile",-88.04,30.68,14562,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15317","AL","Mobile","Mobile",-88.04,30.68,4998,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15318","AL","Mobile","Mobile",-88.04,30.68,27204,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15319","AL","Mobile","Mobile",-88.04,30.68,18000,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15320","AL","Mobile","Mobile",-88.04,30.68,10612,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15321","AL","Mobile","Mobile",-88.04,30.68,4391,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15322","AL","Mobile","Mobile",-88.04,30.68,3472,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15323","AL","Mobile","Eight Mile",-88.12,30.76,9355,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15324","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15325","AL","Mobile","Mobile",-88.04,30.68,569,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15326","AL","Mobile","Mobile",-88.04,30.68,10659,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15327","AL","Mobile","Mobile",-88.04,30.68,13309,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15328","AL","Mobile","Mobile",-88.04,30.68,11946,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15329","AL","Mobile","Mobile",-88.04,30.69,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15330","AL","Mobile","Mobile",-88.04,30.69,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15331","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15332","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15333","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15334","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15335","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15336","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15337","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15338","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15339","AL","Mobile","Mobile",-88.04,30.68,588,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15340","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15341","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15342","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15343","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15344","AL","Mobile","Mobile",-88.04,30.68,601,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15345","AL","Mobile","Mobile",-88.04,30.68,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15346","AL","Mobile","Mobile",-88.04,30.68,597,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15347","AL","Mobile","Mobile",-88.04,30.69,0,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15348","AL","Mobile","Mobile",-88.04,30.68,669,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15349","AL","Mobile","Mobile",-88.04,30.68,14752,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15350","AL","Mobile","Mobile",-88.04,30.68,35754,"alabama,mobile",572.8,"541.3 - 1028.0 (641)"
"15351","AL","Dallas","Selma",-87.03,32.41,17852,"alabama,dallas",750.6,"541.3 - 1028.0 (641)"
"15352","AL","Dallas","Selma",-87.03,32.41,932,"alabama,dallas",750.6,"541.3 - 1028.0 (641)"
"15353","AL","Dallas","Selma",-87.03,32.41,8920,"alabama,dallas",750.6,"541.3 - 1028.0 (641)"
"15354","AL","Wilcox","Alberta",-87.41,32.23,609,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15355","AL","Wilcox","Annemanie",-87.56,32.07,0,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15356","AL","Wilcox","Arlington",-87.56,32.07,0,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15357","AL","Wilcox","Boykin",-87.28,32.07,0,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15358","AL","Wilcox","Camden",-87.29,31.99,3887,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15359","AL","Clarke","Campbell",-88.02,31.95,0,"alabama,clarke",572.5,"541.3 - 1028.0 (641)"
"15360","AL","Wilcox","Catherine",-87.46,32.18,604,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15361","AL","Marengo","Demopolis",-87.83,32.5,6884,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15362","AL","Marengo","Dixons Mills",-87.72,32.05,1124,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15363","AL","Marengo","Faunsdale",-87.59,32.45,723,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15364","AL","Greene","Forkland",-87.86,32.64,943,"alabama,greene",624.1,"541.3 - 1028.0 (641)"
"15365","AL","Wilcox","Furman",-86.96,32,0,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15366","AL","Marengo","Gallion",-87.7,32.54,1925,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15367","AL","Hale","Greensboro",-87.59,32.7,5378,"alabama,hale",632.6,"541.3 - 1028.0 (641)"
"15368","AL","Marengo","Jefferson",-87.89,32.38,0,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15369","AL","Marengo","Linden",-87.79,32.3,2729,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15370","AL","Autauga","Jones",-86.88,32.6,828,"alabama,autauga",517.4,"473.9 - 541.2 (647)"
"15371","AL","Chilton","Maplesville",-86.87,32.78,2328,"alabama,chilton",646.1,"541.3 - 1028.0 (641)"
"15372","AL","Wilcox","Lower Peach Tree",-87.54,31.84,760,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15373","AL","Lowndes","Lowndesboro",-86.61,32.27,1439,"alabama,lowndes",615.3,"541.3 - 1028.0 (641)"
"15374","AL","Wilcox","Mc Williams",-87.08,31.84,0,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15375","AL","Marengo","Magnolia",-87.66,32.13,0,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15376","AL","Perry","Marion",-87.31,32.63,4346,"alabama,perry",635.4,"541.3 - 1028.0 (641)"
"15377","AL","Dallas","Plantersville",-86.98,32.61,1093,"alabama,dallas",750.6,"541.3 - 1028.0 (641)"
"15378","AL","Dallas","Marion Junction",-87.28,32.44,1224,"alabama,dallas",750.6,"541.3 - 1028.0 (641)"
"15379","AL","Dallas","Minter",-86.96,32.1,867,"alabama,dallas",750.6,"541.3 - 1028.0 (641)"
"15380","AL","Clarke","Morvin",-87.99,31.98,0,"alabama,clarke",572.5,"541.3 - 1028.0 (641)"
"15381","AL","Marengo","Myrtlewood",-87.94,32.24,0,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15382","AL","Marengo","Nanafalia",-87.98,32.11,0,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15383","AL","Hale","Newbern",-87.53,32.59,1029,"alabama,hale",632.6,"541.3 - 1028.0 (641)"
"15384","AL","Wilcox","Oak Hill",-87.08,31.92,0,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15385","AL","Dallas","Orrville",-87.24,32.3,1483,"alabama,dallas",750.6,"541.3 - 1028.0 (641)"
"15386","AL","Wilcox","Pine Apple",-86.98,31.87,577,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15387","AL","Wilcox","Pine Hill",-87.58,31.98,2265,"alabama,wilcox",699.9,"541.3 - 1028.0 (641)"
"15388","AL","Dallas","Safford",-87.35,32.29,0,"alabama,dallas",750.6,"541.3 - 1028.0 (641)"
"15389","AL","Dallas","Sardis",-87.02,32.27,739,"alabama,dallas",750.6,"541.3 - 1028.0 (641)"
"15390","AL","Hale","Sawyerville",-87.74,32.74,1251,"alabama,hale",632.6,"541.3 - 1028.0 (641)"
"15391","AL","Marengo","Sweet Water",-87.86,32.1,1831,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15392","AL","Marengo","Thomaston",-87.62,32.26,661,"alabama,marengo",736.9,"541.3 - 1028.0 (641)"
"15393","AL","Clarke","Thomasville",-87.74,31.91,6604,"alabama,clarke",572.5,"541.3 - 1028.0 (641)"
"15394","AL","Lowndes","Tyler",-86.84,32.27,1044,"alabama,lowndes",615.3,"541.3 - 1028.0 (641)"
"15395","AL","Perry","Uniontown",-87.5,32.44,2606,"alabama,perry",635.4,"541.3 - 1028.0 (641)"
"15396","AL","Chilton","Stanton",-86.91,32.71,0,"alabama,chilton",646.1,"541.3 - 1028.0 (641)"
"15397","AL","Bibb","Randolph",-86.9,32.89,945,"alabama,bibb",615.6,"541.3 - 1028.0 (641)"
"15398","AL","Bibb","Lawley",-86.96,32.86,0,"alabama,bibb",615.6,"541.3 - 1028.0 (641)"
"15399","AL","Lee","Opelika",-85.37,32.65,15849,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15400","AL","Lee","Opelika",-85.37,32.65,0,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15401","AL","Lee","Opelika",-85.37,32.65,1606,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15402","AL","Lee","Opelika",-85.37,32.65,13349,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15403","AL","Lee","Auburn",-85.48,32.59,23518,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15404","AL","Lee","Auburn",-85.48,32.59,1626,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15405","AL","Lee","Auburn",-85.48,32.59,9975,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15406","AL","Lee","Auburn University",-85.48,32.6,0,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15407","AL","Tallapoosa","Camp Hill",-85.65,32.8,2168,"alabama,tallapoosa",572.3,"541.3 - 1028.0 (641)"
"15408","AL","Russell","Cottonton",-85.14,32.13,0,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15409","AL","Chambers","Cusseta",-85.23,32.75,1707,"alabama,chambers",513.6,"473.9 - 541.2 (647)"
"15410","AL","Tallapoosa","Dadeville",-85.76,32.83,6312,"alabama,tallapoosa",572.3,"541.3 - 1028.0 (641)"
"15411","AL","Chambers","Valley",-85.17,32.8,11676,"alabama,chambers",513.6,"473.9 - 541.2 (647)"
"15412","AL","Chambers","Five Points",-85.35,33.01,1099,"alabama,chambers",513.6,"473.9 - 541.2 (647)"
"15413","AL","Russell","Fort Mitchell",-85.1,32.38,2939,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15414","AL","Russell","Hatchechubbee",-85.3,32.28,0,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15415","AL","Russell","Holy Trinity",-85.12,32.16,0,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15416","AL","Russell","Hurtsboro",-85.41,32.23,1321,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15417","AL","Tallapoosa","Jacksons Gap",-85.83,32.9,2527,"alabama,tallapoosa",572.3,"541.3 - 1028.0 (641)"
"15418","AL","Chambers","Lafayette",-85.4,32.89,4851,"alabama,chambers",513.6,"473.9 - 541.2 (647)"
"15419","AL","Chambers","Lanett",-85.2,32.86,9401,"alabama,chambers",513.6,"473.9 - 541.2 (647)"
"15420","AL","Lee","Loachapoka",-85.59,32.6,0,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15421","AL","Macon","Notasulga",-85.67,32.55,2985,"alabama,macon",664.9,"541.3 - 1028.0 (641)"
"15422","AL","Russell","Phenix City",-85.01,32.46,14901,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15423","AL","Russell","Phenix City",-85.01,32.46,1542,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15424","AL","Russell","Phenix City",-85.01,32.46,14285,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15425","AL","Lee","Phenix City",-85.01,32.46,12839,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15426","AL","Russell","Pittsview",-85.12,32.16,849,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15427","AL","Chambers","Valley",-85.17,32.8,0,"alabama,chambers",513.6,"473.9 - 541.2 (647)"
"15428","AL","Lee","Salem",-85.17,32.61,6131,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15429","AL","Russell","Seale",-85.18,32.3,3521,"alabama,russell",539.3,"473.9 - 541.2 (647)"
"15430","AL","Lee","Smiths Station",-85.08,32.53,9021,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15431","AL","Lee","Waverly",-85.57,32.73,1280,"alabama,lee",425.3,"378.1 - 427.2 (645)"
"15432","AL","Sumter","Bellamy",-88.12,32.42,0,"alabama,sumter",600.9,"541.3 - 1028.0 (641)"
"15433","AL","Choctaw","Butler",-88.22,32.08,3280,"alabama,choctaw",698.4,"541.3 - 1028.0 (641)"
"15434","AL","Sumter","Cuba",-88.37,32.44,1333,"alabama,sumter",600.9,"541.3 - 1028.0 (641)"
"15435","AL","Choctaw","Gilbertown",-88.31,31.87,1829,"alabama,choctaw",698.4,"541.3 - 1028.0 (641)"
"15436","AL","Choctaw","Jachin",-88.16,32.23,0,"alabama,choctaw",698.4,"541.3 - 1028.0 (641)"
"15437","AL","Choctaw","Lisman",-88.28,32.16,1516,"alabama,choctaw",698.4,"541.3 - 1028.0 (641)"
"15438","AL","Choctaw","Melvin",-88.45,31.92,0,"alabama,choctaw",698.4,"541.3 - 1028.0 (641)"
"15439","AL","Choctaw","Needham",-88.33,31.98,0,"alabama,choctaw",698.4,"541.3 - 1028.0 (641)"
"15440","AL","Choctaw","Pennington",-88.05,32.19,515,"alabama,choctaw",698.4,"541.3 - 1028.0 (641)"
"15441","AL","Choctaw","Silas",-88.32,31.76,1564,"alabama,choctaw",698.4,"541.3 - 1028.0 (641)"
"15442","AL","Choctaw","Toxey",-88.3,31.91,873,"alabama,choctaw",698.4,"541.3 - 1028.0 (641)"
"15443","AL","Sumter","Ward",-88.09,32.29,504,"alabama,sumter",600.9,"541.3 - 1028.0 (641)"
"15444","AL","Sumter","York",-88.29,32.49,2395,"alabama,sumter",600.9,"541.3 - 1028.0 (641)"
"15445","TN","Robertson","Adams",-87.06,36.58,3891,"tennessee,robertson",552.3,"541.3 - 1028.0 (641)"
"15446","TN","Davidson","Antioch",-86.64,36.04,861,"tennessee,davidson",478.5,"473.9 - 541.2 (647)"
"15447","TN","De Kalb","Alexandria",-86.03,36.07,1740,"tennessee,de kalb",NA,NA
"15448","TN","Davidson","Antioch",-86.64,36.04,59428,"tennessee,davidson",478.5,"473.9 - 541.2 (647)"
"15449","TN","Williamson","Arrington",-86.65,35.86,1469,"tennessee,williamson",357.1,"93.8 - 378.0 (645)"
"15450","TN","Cheatham","Ashland City",-87.05,36.27,14315,"tennessee,cheatham",546.4,"541.3 - 1028.0 (641)"
"15451","TN","Cannon","Auburntown",-86.09,35.94,714,"tennessee,cannon",529,"473.9 - 541.2 (647)"
"15452","TN","Coffee","Beechgrove",-86.2,35.64,1590,"tennessee,coffee",651.5,"541.3 - 1028.0 (641)"
"15453","TN","Marshall","Belfast",-86.71,35.4,724,"tennessee,marshall",592.3,"541.3 - 1028.0 (641)"
"15454","TN","Bedford","Bell Buckle",-86.35,35.59,3945,"tennessee,bedford",610.7,"541.3 - 1028.0 (641)"
"15455","TN","Sumner","Bethpage",-86.3,36.5,4504,"tennessee,sumner",442.9,"427.3 - 473.8 (643)"
"15456","TN","Stewart","Big Rock",-87.69,36.59,1370,"tennessee,stewart",536.6,"473.9 - 541.2 (647)"
"15457","TN","Williamson","Brentwood",-86.78,35.99,943,"tennessee,williamson",357.1,"93.8 - 378.0 (645)"
"15458","TN","Hickman","Bon Aqua",-87.34,35.94,4934,"tennessee,hickman",475.1,"473.9 - 541.2 (647)"
"15459","TN","Cannon","Bradyville",-86.1,35.69,1762,"tennessee,cannon",529,"473.9 - 541.2 (647)"
